Port Name,State,Border,Date,Measure,Value,Season
Frontier,Washington,Canada,1999-03-01,Trains,18,Spring
Frontier,Washington,Canada,1999-03-01,Trucks,1778,Spring
Grand Portage,Minnesota,Canada,1999-03-01,Buses,134,Spring
Grand Portage,Minnesota,Canada,1999-03-01,Cars,16891,Spring
Grand Portage,Minnesota,Canada,1999-03-01,Trains,0,Spring
Grand Portage,Minnesota,Canada,1999-03-01,Trucks,3178,Spring
Hannah,North Dakota,Canada,1999-03-01,Buses,0,Spring
Hannah,North Dakota,Canada,1999-03-01,Cars,773,Spring
Hannah,North Dakota,Canada,1999-03-01,Trains,0,Spring
Hannah,North Dakota,Canada,1999-03-01,Trucks,8,Spring
Hansboro,North Dakota,Canada,1999-03-01,Buses,2,Spring
Hansboro,North Dakota,Canada,1999-03-01,Cars,1015,Spring
Hansboro,North Dakota,Canada,1999-03-01,Trains,0,Spring
Hansboro,North Dakota,Canada,1999-03-01,Trucks,100,Spring
Hidalgo,Texas,Mexico,1999-03-01,Buses,5524,Spring
Hidalgo,Texas,Mexico,1999-03-01,Cars,728365,Spring
Hidalgo,Texas,Mexico,1999-03-01,Trains,0,Spring
Hidalgo,Texas,Mexico,1999-03-01,Trucks,32779,Spring
Highgate Springs,Vermont,Canada,1999-03-01,Buses,358,Spring
Highgate Springs,Vermont,Canada,1999-03-01,Cars,26511,Spring
Highgate Springs,Vermont,Canada,1999-03-01,Trains,31,Spring
Highgate Springs,Vermont,Canada,1999-03-01,Trucks,10383,Spring
Houlton,Maine,Canada,1999-03-01,Buses,11,Spring
Houlton,Maine,Canada,1999-03-01,Cars,23795,Spring
Houlton,Maine,Canada,1999-03-01,Trains,0,Spring
Houlton,Maine,Canada,1999-03-01,Trucks,10641,Spring
International Falls,Minnesota,Canada,1999-03-01,Buses,20,Spring
International Falls,Minnesota,Canada,1999-03-01,Cars,33817,Spring
International Falls,Minnesota,Canada,1999-03-01,Trains,287,Spring
International Falls,Minnesota,Canada,1999-03-01,Trucks,3100,Spring
Jackman,Maine,Canada,1999-03-01,Buses,20,Spring
Jackman,Maine,Canada,1999-03-01,Cars,13963,Spring
Jackman,Maine,Canada,1999-03-01,Trains,77,Spring
Jackman,Maine,Canada,1999-03-01,Trucks,10466,Spring
Kenneth G Ward,Washington,Canada,1999-03-01,Buses,8,Spring
Kenneth G Ward,Washington,Canada,1999-03-01,Cars,47422,Spring
Kenneth G Ward,Washington,Canada,1999-03-01,Trains,0,Spring
Kenneth G Ward,Washington,Canada,1999-03-01,Trucks,3784,Spring
Laredo,Texas,Mexico,1999-03-01,Buses,2515,Spring
Laredo,Texas,Mexico,1999-03-01,Cars,602569,Spring
Laredo,Texas,Mexico,1999-03-01,Trains,196,Spring
Laredo,Texas,Mexico,1999-03-01,Trucks,137441,Spring
Laurier,Washington,Canada,1999-03-01,Buses,13,Spring
Laurier,Washington,Canada,1999-03-01,Cars,3271,Spring
Laurier,Washington,Canada,1999-03-01,Trains,23,Spring
Laurier,Washington,Canada,1999-03-01,Trucks,980,Spring
Limestone,Maine,Canada,1999-03-01,Buses,2,Spring
Limestone,Maine,Canada,1999-03-01,Cars,3704,Spring
Limestone,Maine,Canada,1999-03-01,Trains,0,Spring
Limestone,Maine,Canada,1999-03-01,Trucks,326,Spring
Lukeville,Arizona,Mexico,1999-03-01,Buses,72,Spring
Lukeville,Arizona,Mexico,1999-03-01,Cars,58158,Spring
Lukeville,Arizona,Mexico,1999-03-01,Trains,0,Spring
Lukeville,Arizona,Mexico,1999-03-01,Trucks,427,Spring
Madawaska,Maine,Canada,1999-03-01,Buses,3,Spring
Madawaska,Maine,Canada,1999-03-01,Cars,64177,Spring
Madawaska,Maine,Canada,1999-03-01,Trains,0,Spring
Madawaska,Maine,Canada,1999-03-01,Trucks,2514,Spring
Maida,North Dakota,Canada,1999-03-01,Buses,0,Spring
Maida,North Dakota,Canada,1999-03-01,Cars,1022,Spring
Maida,North Dakota,Canada,1999-03-01,Trains,0,Spring
Maida,North Dakota,Canada,1999-03-01,Trucks,87,Spring
Massena,New York,Canada,1999-03-01,Buses,254,Spring
Massena,New York,Canada,1999-03-01,Cars,88232,Spring
Massena,New York,Canada,1999-03-01,Trains,0,Spring
Massena,New York,Canada,1999-03-01,Trucks,5416,Spring
Metaline Falls,Washington,Canada,1999-03-01,Buses,3,Spring
Metaline Falls,Washington,Canada,1999-03-01,Cars,1945,Spring
Metaline Falls,Washington,Canada,1999-03-01,Trains,0,Spring
Metaline Falls,Washington,Canada,1999-03-01,Trucks,378,Spring
Morgan,Montana,Canada,1999-03-01,Buses,4,Spring
Morgan,Montana,Canada,1999-03-01,Cars,268,Spring
Morgan,Montana,Canada,1999-03-01,Trains,0,Spring
Morgan,Montana,Canada,1999-03-01,Trucks,175,Spring
Naco,Arizona,Mexico,1999-03-01,Buses,0,Spring
Naco,Arizona,Mexico,1999-03-01,Cars,26178,Spring
Naco,Arizona,Mexico,1999-03-01,Trains,0,Spring
Naco,Arizona,Mexico,1999-03-01,Trucks,810,Spring
Neche,North Dakota,Canada,1999-03-01,Buses,0,Spring
Neche,North Dakota,Canada,1999-03-01,Cars,3552,Spring
Neche,North Dakota,Canada,1999-03-01,Trains,0,Spring
Neche,North Dakota,Canada,1999-03-01,Trucks,908,Spring
Nighthawk,Washington,Canada,1999-03-01,Buses,1,Spring
Nighthawk,Washington,Canada,1999-03-01,Cars,559,Spring
Nighthawk,Washington,Canada,1999-03-01,Trains,0,Spring
Nighthawk,Washington,Canada,1999-03-01,Trucks,0,Spring
Nogales,Arizona,Mexico,1999-03-01,Buses,275,Spring
Nogales,Arizona,Mexico,1999-03-01,Cars,344657,Spring
Nogales,Arizona,Mexico,1999-03-01,Trains,53,Spring
Nogales,Arizona,Mexico,1999-03-01,Trucks,29296,Spring
Noonan,North Dakota,Canada,1999-03-01,Buses,1,Spring
Noonan,North Dakota,Canada,1999-03-01,Cars,2827,Spring
Noonan,North Dakota,Canada,1999-03-01,Trains,0,Spring
Noonan,North Dakota,Canada,1999-03-01,Trucks,69,Spring
Northgate,North Dakota,Canada,1999-03-01,Buses,1,Spring
Northgate,North Dakota,Canada,1999-03-01,Cars,1084,Spring
Northgate,North Dakota,Canada,1999-03-01,Trains,0,Spring
Northgate,North Dakota,Canada,1999-03-01,Trucks,303,Spring
Norton,Vermont,Canada,1999-03-01,Buses,3,Spring
Norton,Vermont,Canada,1999-03-01,Cars,5427,Spring
Norton,Vermont,Canada,1999-03-01,Trains,56,Spring
Norton,Vermont,Canada,1999-03-01,Trucks,2131,Spring
Noyes,Minnesota,Canada,1999-03-01,Buses,21,Spring
Noyes,Minnesota,Canada,1999-03-01,Cars,2342,Spring
Noyes,Minnesota,Canada,1999-03-01,Trains,101,Spring
Noyes,Minnesota,Canada,1999-03-01,Trucks,472,Spring
Ogdensburg,New York,Canada,1999-03-01,Buses,21,Spring
Ogdensburg,New York,Canada,1999-03-01,Cars,15578,Spring
Ogdensburg,New York,Canada,1999-03-01,Trains,0,Spring
Ogdensburg,New York,Canada,1999-03-01,Trucks,2412,Spring
Opheim,Montana,Canada,1999-03-01,Buses,0,Spring
Opheim,Montana,Canada,1999-03-01,Cars,0,Spring
Opheim,Montana,Canada,1999-03-01,Trains,0,Spring
Opheim,Montana,Canada,1999-03-01,Trucks,0,Spring
Oroville,Washington,Canada,1999-03-01,Buses,50,Spring
Oroville,Washington,Canada,1999-03-01,Cars,18048,Spring
Oroville,Washington,Canada,1999-03-01,Trains,0,Spring
Oroville,Washington,Canada,1999-03-01,Trucks,3368,Spring
Otay Mesa,California,Mexico,1999-03-01,Buses,3799,Spring
Otay Mesa,California,Mexico,1999-03-01,Cars,398717,Spring
Otay Mesa,California,Mexico,1999-03-01,Trains,22,Spring
Otay Mesa,California,Mexico,1999-03-01,Trucks,58165,Spring
Pembina,North Dakota,Canada,1999-03-01,Buses,180,Spring
Pembina,North Dakota,Canada,1999-03-01,Cars,15437,Spring
Pembina,North Dakota,Canada,1999-03-01,Trains,0,Spring
Pembina,North Dakota,Canada,1999-03-01,Trucks,17649,Spring
Piegan,Montana,Canada,1999-03-01,Buses,8,Spring
Piegan,Montana,Canada,1999-03-01,Cars,5051,Spring
Piegan,Montana,Canada,1999-03-01,Trains,0,Spring
Piegan,Montana,Canada,1999-03-01,Trucks,117,Spring
Pinecreek,Minnesota,Canada,1999-03-01,Buses,0,Spring
Pinecreek,Minnesota,Canada,1999-03-01,Cars,528,Spring
Pinecreek,Minnesota,Canada,1999-03-01,Trains,0,Spring
Pinecreek,Minnesota,Canada,1999-03-01,Trucks,20,Spring
Point Roberts,Washington,Canada,1999-03-01,Buses,101,Spring
Point Roberts,Washington,Canada,1999-03-01,Cars,60607,Spring
Point Roberts,Washington,Canada,1999-03-01,Trains,0,Spring
Point Roberts,Washington,Canada,1999-03-01,Trucks,731,Spring
Port Huron,Michigan,Canada,1999-03-01,Buses,188,Spring
Port Huron,Michigan,Canada,1999-03-01,Cars,143123,Spring
Port Huron,Michigan,Canada,1999-03-01,Trains,375,Spring
Port Huron,Michigan,Canada,1999-03-01,Trucks,70161,Spring
Portal,North Dakota,Canada,1999-03-01,Buses,22,Spring
Portal,North Dakota,Canada,1999-03-01,Cars,5106,Spring
Portal,North Dakota,Canada,1999-03-01,Trains,129,Spring
Portal,North Dakota,Canada,1999-03-01,Trucks,5764,Spring
Porthill,Idaho,Canada,1999-03-01,Buses,23,Spring
Porthill,Idaho,Canada,1999-03-01,Cars,10023,Spring
Porthill,Idaho,Canada,1999-03-01,Trains,0,Spring
Porthill,Idaho,Canada,1999-03-01,Trucks,735,Spring
Portland,Maine,Canada,1999-03-01,Buses,0,Spring
Portland,Maine,Canada,1999-03-01,Cars,0,Spring
Portland,Maine,Canada,1999-03-01,Trains,0,Spring
Portland,Maine,Canada,1999-03-01,Trucks,0,Spring
Presidio,Texas,Mexico,1999-03-01,Buses,34,Spring
Presidio,Texas,Mexico,1999-03-01,Cars,62321,Spring
Presidio,Texas,Mexico,1999-03-01,Trains,0,Spring
Presidio,Texas,Mexico,1999-03-01,Trucks,937,Spring
Progreso,Texas,Mexico,1999-03-01,Buses,75,Spring
Progreso,Texas,Mexico,1999-03-01,Cars,111820,Spring
Progreso,Texas,Mexico,1999-03-01,Trains,0,Spring
Progreso,Texas,Mexico,1999-03-01,Trucks,1424,Spring
Raymond,Montana,Canada,1999-03-01,Buses,14,Spring
Raymond,Montana,Canada,1999-03-01,Cars,1975,Spring
Raymond,Montana,Canada,1999-03-01,Trains,0,Spring
Raymond,Montana,Canada,1999-03-01,Trucks,1245,Spring
Richford,Vermont,Canada,1999-03-01,Buses,0,Spring
Richford,Vermont,Canada,1999-03-01,Cars,9434,Spring
Richford,Vermont,Canada,1999-03-01,Trains,27,Spring
Richford,Vermont,Canada,1999-03-01,Trucks,1130,Spring
Rio Grande City,Texas,Mexico,1999-03-01,Buses,0,Spring
Rio Grande City,Texas,Mexico,1999-03-01,Cars,62378,Spring
Rio Grande City,Texas,Mexico,1999-03-01,Trains,0,Spring
Rio Grande City,Texas,Mexico,1999-03-01,Trucks,1908,Spring
Roma,Texas,Mexico,1999-03-01,Buses,437,Spring
Roma,Texas,Mexico,1999-03-01,Cars,116638,Spring
Roma,Texas,Mexico,1999-03-01,Trains,0,Spring
Roma,Texas,Mexico,1999-03-01,Trucks,1467,Spring
Roosville,Montana,Canada,1999-03-01,Buses,24,Spring
Roosville,Montana,Canada,1999-03-01,Cars,5841,Spring
Roosville,Montana,Canada,1999-03-01,Trains,0,Spring
Roosville,Montana,Canada,1999-03-01,Trucks,3263,Spring
Roseau,Minnesota,Canada,1999-03-01,Buses,3,Spring
Roseau,Minnesota,Canada,1999-03-01,Cars,2729,Spring
Roseau,Minnesota,Canada,1999-03-01,Trains,0,Spring
Roseau,Minnesota,Canada,1999-03-01,Trucks,798,Spring
San Luis,Arizona,Mexico,1999-03-01,Buses,2,Spring
San Luis,Arizona,Mexico,1999-03-01,Cars,235647,Spring
San Luis,Arizona,Mexico,1999-03-01,Trains,0,Spring
San Luis,Arizona,Mexico,1999-03-01,Trucks,5030,Spring
San Ysidro,California,Mexico,1999-03-01,Buses,8808,Spring
San Ysidro,California,Mexico,1999-03-01,Cars,1260301,Spring
San Ysidro,California,Mexico,1999-03-01,Trains,0,Spring
San Ysidro,California,Mexico,1999-03-01,Trucks,0,Spring
Santa Teresa,New Mexico,Mexico,1999-03-01,Buses,4,Spring
Santa Teresa,New Mexico,Mexico,1999-03-01,Cars,7522,Spring
Santa Teresa,New Mexico,Mexico,1999-03-01,Trains,0,Spring
Santa Teresa,New Mexico,Mexico,1999-03-01,Trucks,2656,Spring
Sarles,North Dakota,Canada,1999-03-01,Buses,0,Spring
Sarles,North Dakota,Canada,1999-03-01,Cars,436,Spring
Sarles,North Dakota,Canada,1999-03-01,Trains,0,Spring
Sarles,North Dakota,Canada,1999-03-01,Trucks,48,Spring
Sasabe,Arizona,Mexico,1999-03-01,Buses,0,Spring
Sasabe,Arizona,Mexico,1999-03-01,Cars,3240,Spring
Sasabe,Arizona,Mexico,1999-03-01,Trains,0,Spring
Sasabe,Arizona,Mexico,1999-03-01,Trucks,192,Spring
Sault Sainte Marie,Michigan,Canada,1999-03-01,Buses,618,Spring
Sault Sainte Marie,Michigan,Canada,1999-03-01,Cars,103807,Spring
Sault Sainte Marie,Michigan,Canada,1999-03-01,Trains,61,Spring
Sault Sainte Marie,Michigan,Canada,1999-03-01,Trucks,6145,Spring
Scobey,Montana,Canada,1999-03-01,Buses,0,Spring
Scobey,Montana,Canada,1999-03-01,Cars,0,Spring
Scobey,Montana,Canada,1999-03-01,Trains,0,Spring
Scobey,Montana,Canada,1999-03-01,Trucks,0,Spring
Sherwood,North Dakota,Canada,1999-03-01,Buses,1,Spring
Sherwood,North Dakota,Canada,1999-03-01,Cars,1104,Spring
Sherwood,North Dakota,Canada,1999-03-01,Trains,0,Spring
Sherwood,North Dakota,Canada,1999-03-01,Trucks,177,Spring
Skagway,Alaska,Canada,1999-03-01,Buses,14,Spring
Skagway,Alaska,Canada,1999-03-01,Cars,1279,Spring
Skagway,Alaska,Canada,1999-03-01,Trains,0,Spring
Skagway,Alaska,Canada,1999-03-01,Trucks,208,Spring
St John,North Dakota,Canada,1999-03-01,Buses,7,Spring
St John,North Dakota,Canada,1999-03-01,Cars,1780,Spring
St John,North Dakota,Canada,1999-03-01,Trains,0,Spring
St John,North Dakota,Canada,1999-03-01,Trucks,57,Spring
Sumas,Washington,Canada,1999-03-01,Buses,111,Spring
Sumas,Washington,Canada,1999-03-01,Cars,60360,Spring
Sumas,Washington,Canada,1999-03-01,Trains,93,Spring
Sumas,Washington,Canada,1999-03-01,Trucks,10281,Spring
Sweetgrass,Montana,Canada,1999-03-01,Buses,67,Spring
Sweetgrass,Montana,Canada,1999-03-01,Cars,13531,Spring
Sweetgrass,Montana,Canada,1999-03-01,Trains,29,Spring
Sweetgrass,Montana,Canada,1999-03-01,Trucks,10120,Spring
Tecate,California,Mexico,1999-03-01,Buses,24,Spring
Tecate,California,Mexico,1999-03-01,Cars,117126,Spring
Tecate,California,Mexico,1999-03-01,Trains,4,Spring
Tecate,California,Mexico,1999-03-01,Trucks,5856,Spring
Tornillo,Texas,Mexico,1999-03-01,Buses,0,Spring
Tornillo,Texas,Mexico,1999-03-01,Cars,62483,Spring
Tornillo,Texas,Mexico,1999-03-01,Trains,0,Spring
Tornillo,Texas,Mexico,1999-03-01,Trucks,24,Spring
Trout River,New York,Canada,1999-03-01,Buses,2,Spring
Trout River,New York,Canada,1999-03-01,Cars,12158,Spring
Trout River,New York,Canada,1999-03-01,Trains,71,Spring
Trout River,New York,Canada,1999-03-01,Trucks,1383,Spring
Turner,Montana,Canada,1999-03-01,Buses,0,Spring
Turner,Montana,Canada,1999-03-01,Cars,417,Spring
Turner,Montana,Canada,1999-03-01,Trains,0,Spring
Turner,Montana,Canada,1999-03-01,Trucks,27,Spring
Van Buren,Maine,Canada,1999-03-01,Buses,1,Spring
Van Buren,Maine,Canada,1999-03-01,Cars,27152,Spring
Van Buren,Maine,Canada,1999-03-01,Trains,26,Spring
Van Buren,Maine,Canada,1999-03-01,Trucks,2224,Spring
Vanceboro,Maine,Canada,1999-03-01,Buses,10,Spring
Vanceboro,Maine,Canada,1999-03-01,Cars,2981,Spring
Vanceboro,Maine,Canada,1999-03-01,Trains,48,Spring
Vanceboro,Maine,Canada,1999-03-01,Trucks,614,Spring
Walhalla,North Dakota,Canada,1999-03-01,Buses,0,Spring
Walhalla,North Dakota,Canada,1999-03-01,Cars,1914,Spring
Walhalla,North Dakota,Canada,1999-03-01,Trains,0,Spring
Walhalla,North Dakota,Canada,1999-03-01,Trucks,558,Spring
Warroad,Minnesota,Canada,1999-03-01,Buses,139,Spring
Warroad,Minnesota,Canada,1999-03-01,Cars,9284,Spring
Warroad,Minnesota,Canada,1999-03-01,Trains,171,Spring
Warroad,Minnesota,Canada,1999-03-01,Trucks,1547,Spring
Westhope,North Dakota,Canada,1999-03-01,Buses,2,Spring
Westhope,North Dakota,Canada,1999-03-01,Cars,591,Spring
Westhope,North Dakota,Canada,1999-03-01,Trains,0,Spring
Westhope,North Dakota,Canada,1999-03-01,Trucks,465,Spring
Whitetail,Montana,Canada,1999-03-01,Buses,0,Spring
Whitetail,Montana,Canada,1999-03-01,Cars,374,Spring
Whitetail,Montana,Canada,1999-03-01,Trains,0,Spring
Whitetail,Montana,Canada,1999-03-01,Trucks,14,Spring
Whitlash,Montana,Canada,1999-03-01,Buses,0,Spring
Whitlash,Montana,Canada,1999-03-01,Cars,0,Spring
Whitlash,Montana,Canada,1999-03-01,Trains,0,Spring
Whitlash,Montana,Canada,1999-03-01,Trucks,0,Spring
Alcan,Alaska,Canada,1999-04-01,Buses,23,Spring
Alcan,Alaska,Canada,1999-04-01,Cars,2545,Spring
Alcan,Alaska,Canada,1999-04-01,Trains,0,Spring
Alcan,Alaska,Canada,1999-04-01,Trucks,611,Spring
Alexandria Bay,New York,Canada,1999-04-01,Buses,175,Spring
Alexandria Bay,New York,Canada,1999-04-01,Cars,44633,Spring
Alexandria Bay,New York,Canada,1999-04-01,Trains,0,Spring
Alexandria Bay,New York,Canada,1999-04-01,Trucks,21086,Spring
Ambrose,North Dakota,Canada,1999-04-01,Buses,0,Spring
Ambrose,North Dakota,Canada,1999-04-01,Cars,368,Spring
Ambrose,North Dakota,Canada,1999-04-01,Trains,0,Spring
Ambrose,North Dakota,Canada,1999-04-01,Trucks,10,Spring
Andrade,California,Mexico,1999-04-01,Buses,5,Spring
Andrade,California,Mexico,1999-04-01,Cars,51216,Spring
Andrade,California,Mexico,1999-04-01,Trains,0,Spring
Andrade,California,Mexico,1999-04-01,Trucks,165,Spring
Antler,North Dakota,Canada,1999-04-01,Buses,0,Spring
Antler,North Dakota,Canada,1999-04-01,Cars,871,Spring
Antler,North Dakota,Canada,1999-04-01,Trains,0,Spring
Antler,North Dakota,Canada,1999-04-01,Trucks,39,Spring
Baudette,Minnesota,Canada,1999-04-01,Buses,57,Spring
Baudette,Minnesota,Canada,1999-04-01,Cars,13943,Spring
Baudette,Minnesota,Canada,1999-04-01,Trains,205,Spring
Baudette,Minnesota,Canada,1999-04-01,Trucks,287,Spring
Beecher Falls,Vermont,Canada,1999-04-01,Buses,3,Spring
Beecher Falls,Vermont,Canada,1999-04-01,Cars,7269,Spring
Beecher Falls,Vermont,Canada,1999-04-01,Trains,0,Spring
Beecher Falls,Vermont,Canada,1999-04-01,Trucks,2406,Spring
Blaine,Washington,Canada,1999-04-01,Buses,1541,Spring
Blaine,Washington,Canada,1999-04-01,Cars,284585,Spring
Blaine,Washington,Canada,1999-04-01,Trains,76,Spring
Blaine,Washington,Canada,1999-04-01,Trucks,39674,Spring
Boundary,Washington,Canada,1999-04-01,Buses,7,Spring
Boundary,Washington,Canada,1999-04-01,Cars,3752,Spring
Boundary,Washington,Canada,1999-04-01,Trains,0,Spring
Boundary,Washington,Canada,1999-04-01,Trucks,13,Spring
Bridgewater,Maine,Canada,1999-04-01,Buses,1,Spring
Bridgewater,Maine,Canada,1999-04-01,Cars,6664,Spring
Bridgewater,Maine,Canada,1999-04-01,Trains,0,Spring
Bridgewater,Maine,Canada,1999-04-01,Trucks,1038,Spring
Brownsville,Texas,Mexico,1999-04-01,Buses,955,Spring
Brownsville,Texas,Mexico,1999-04-01,Cars,579995,Spring
Brownsville,Texas,Mexico,1999-04-01,Trains,57,Spring
Brownsville,Texas,Mexico,1999-04-01,Trucks,25843,Spring
Buffalo Niagara Falls,New York,Canada,1999-04-01,Buses,4088,Spring
Buffalo Niagara Falls,New York,Canada,1999-04-01,Cars,513506,Spring
Buffalo Niagara Falls,New York,Canada,1999-04-01,Trains,355,Spring
Buffalo Niagara Falls,New York,Canada,1999-04-01,Trucks,103219,Spring
Calais,Maine,Canada,1999-04-01,Buses,14,Spring
Calais,Maine,Canada,1999-04-01,Cars,109555,Spring
Calais,Maine,Canada,1999-04-01,Trains,23,Spring
Calais,Maine,Canada,1999-04-01,Trucks,10474,Spring
Calexico,California,Mexico,1999-04-01,Buses,71,Spring
Calexico,California,Mexico,1999-04-01,Cars,509019,Spring
Calexico,California,Mexico,1999-04-01,Trains,0,Spring
Calexico,California,Mexico,1999-04-01,Trucks,0,Spring
Calexico East,California,Mexico,1999-04-01,Buses,93,Spring
Calexico East,California,Mexico,1999-04-01,Cars,209976,Spring
Calexico East,California,Mexico,1999-04-01,Trains,22,Spring
Calexico East,California,Mexico,1999-04-01,Trucks,19702,Spring
Carbury,North Dakota,Canada,1999-04-01,Buses,0,Spring
Carbury,North Dakota,Canada,1999-04-01,Cars,762,Spring
Carbury,North Dakota,Canada,1999-04-01,Trains,0,Spring
Carbury,North Dakota,Canada,1999-04-01,Trucks,25,Spring
Champlain Rouses Point,New York,Canada,1999-04-01,Buses,891,Spring
Champlain Rouses Point,New York,Canada,1999-04-01,Cars,64421,Spring
Champlain Rouses Point,New York,Canada,1999-04-01,Trains,141,Spring
Champlain Rouses Point,New York,Canada,1999-04-01,Trucks,39182,Spring
Columbus,New Mexico,Mexico,1999-04-01,Buses,1,Spring
Columbus,New Mexico,Mexico,1999-04-01,Cars,31080,Spring
Columbus,New Mexico,Mexico,1999-04-01,Trains,0,Spring
Columbus,New Mexico,Mexico,1999-04-01,Trucks,218,Spring
Dalton Cache,Alaska,Canada,1999-04-01,Buses,26,Spring
Dalton Cache,Alaska,Canada,1999-04-01,Cars,1023,Spring
Dalton Cache,Alaska,Canada,1999-04-01,Trains,0,Spring
Dalton Cache,Alaska,Canada,1999-04-01,Trucks,121,Spring
Danville,Washington,Canada,1999-04-01,Buses,0,Spring
Danville,Washington,Canada,1999-04-01,Cars,6389,Spring
Danville,Washington,Canada,1999-04-01,Trains,21,Spring
Danville,Washington,Canada,1999-04-01,Trucks,121,Spring
Del Bonita,Montana,Canada,1999-04-01,Buses,0,Spring
Del Bonita,Montana,Canada,1999-04-01,Cars,1437,Spring
Del Bonita,Montana,Canada,1999-04-01,Trains,0,Spring
Del Bonita,Montana,Canada,1999-04-01,Trucks,37,Spring
Del Rio,Texas,Mexico,1999-04-01,Buses,579,Spring
Del Rio,Texas,Mexico,1999-04-01,Cars,175223,Spring
Del Rio,Texas,Mexico,1999-04-01,Trains,0,Spring
Del Rio,Texas,Mexico,1999-04-01,Trucks,4778,Spring
Derby Line,Vermont,Canada,1999-04-01,Buses,129,Spring
Derby Line,Vermont,Canada,1999-04-01,Cars,49536,Spring
Derby Line,Vermont,Canada,1999-04-01,Trains,0,Spring
Derby Line,Vermont,Canada,1999-04-01,Trucks,10911,Spring
Detroit,Michigan,Canada,1999-04-01,Buses,3466,Spring
Detroit,Michigan,Canada,1999-04-01,Cars,684506,Spring
Detroit,Michigan,Canada,1999-04-01,Trains,344,Spring
Detroit,Michigan,Canada,1999-04-01,Trucks,147907,Spring
Douglas,Arizona,Mexico,1999-04-01,Buses,300,Spring
Douglas,Arizona,Mexico,1999-04-01,Cars,176814,Spring
Douglas,Arizona,Mexico,1999-04-01,Trains,0,Spring
Douglas,Arizona,Mexico,1999-04-01,Trucks,2764,Spring
Dunseith,North Dakota,Canada,1999-04-01,Buses,5,Spring
Dunseith,North Dakota,Canada,1999-04-01,Cars,3138,Spring
Dunseith,North Dakota,Canada,1999-04-01,Trains,0,Spring
Dunseith,North Dakota,Canada,1999-04-01,Trucks,1162,Spring
Eagle Pass,Texas,Mexico,1999-04-01,Buses,309,Spring
Eagle Pass,Texas,Mexico,1999-04-01,Cars,245812,Spring
Eagle Pass,Texas,Mexico,1999-04-01,Trains,109,Spring
Eagle Pass,Texas,Mexico,1999-04-01,Trucks,8320,Spring
Eastport,Idaho,Canada,1999-04-01,Buses,40,Spring
Eastport,Idaho,Canada,1999-04-01,Cars,6523,Spring
Eastport,Idaho,Canada,1999-04-01,Trains,51,Spring
Eastport,Idaho,Canada,1999-04-01,Trucks,5189,Spring
El Paso,Texas,Mexico,1999-04-01,Buses,533,Spring
El Paso,Texas,Mexico,1999-04-01,Cars,1280746,Spring
El Paso,Texas,Mexico,1999-04-01,Trains,52,Spring
El Paso,Texas,Mexico,1999-04-01,Trucks,55359,Spring
Ferry,Washington,Canada,1999-04-01,Buses,1,Spring
Ferry,Washington,Canada,1999-04-01,Cars,1143,Spring
Ferry,Washington,Canada,1999-04-01,Trains,0,Spring
Ferry,Washington,Canada,1999-04-01,Trucks,223,Spring
Fort Fairfield,Maine,Canada,1999-04-01,Buses,3,Spring
Fort Fairfield,Maine,Canada,1999-04-01,Cars,14806,Spring
Fort Fairfield,Maine,Canada,1999-04-01,Trains,0,Spring
Fort Fairfield,Maine,Canada,1999-04-01,Trucks,1308,Spring
Fort Kent,Maine,Canada,1999-04-01,Buses,57,Spring
