Date,Port Name,State,Port Code,Border,Measure,Value,Year,Month,Month_Name,Quarter,Region
1996-01-01,Trout River,New York,715,Canada,Commercial Transportation,1012,1996,1,January,1,Northeast
1996-01-01,Trout River,New York,715,Canada,Personal Transportation,38842,1996,1,January,1,Northeast
1996-01-01,Trout River,New York,715,Canada,Public Transportation,40,1996,1,January,1,Northeast
1996-01-01,Trout River,New York,715,Canada,Rail Transportation,204,1996,1,January,1,Northeast
1996-01-01,Turner,Montana,3306,Canada,Commercial Transportation,78,1996,1,January,1,Northern Plains
1996-01-01,Turner,Montana,3306,Canada,Personal Transportation,2378,1996,1,January,1,Northern Plains
1996-01-01,Turner,Montana,3306,Canada,Public Transportation,64,1996,1,January,1,Northern Plains
1996-01-01,Van Buren,Maine,108,Canada,Commercial Transportation,4510,1996,1,January,1,Northeast
1996-01-01,Van Buren,Maine,108,Canada,Personal Transportation,93573,1996,1,January,1,Northeast
1996-01-01,Van Buren,Maine,108,Canada,Public Transportation,77,1996,1,January,1,Northeast
1996-01-01,Vanceboro,Maine,105,Canada,Commercial Transportation,1149,1996,1,January,1,Northeast
1996-01-01,Vanceboro,Maine,105,Canada,Personal Transportation,13027,1996,1,January,1,Northeast
1996-01-01,Vanceboro,Maine,105,Canada,Public Transportation,30,1996,1,January,1,Northeast
1996-01-01,Vanceboro,Maine,105,Canada,Rail Transportation,93,1996,1,January,1,Northeast
1996-01-01,Walhalla,North Dakota,3407,Canada,Commercial Transportation,1070,1996,1,January,1,Northern Plains
1996-01-01,Walhalla,North Dakota,3407,Canada,Personal Transportation,8670,1996,1,January,1,Northern Plains
1996-01-01,Walhalla,North Dakota,3407,Canada,Public Transportation,20,1996,1,January,1,Northern Plains
1996-01-01,Warroad,Minnesota,3423,Canada,Commercial Transportation,3534,1996,1,January,1,Great Lakes
1996-01-01,Warroad,Minnesota,3423,Canada,Personal Transportation,17590,1996,1,January,1,Great Lakes
1996-01-01,Warroad,Minnesota,3423,Canada,Public Transportation,2200,1996,1,January,1,Great Lakes
1996-01-01,Warroad,Minnesota,3423,Canada,Rail Transportation,654,1996,1,January,1,Great Lakes
1996-01-01,Westhope,North Dakota,3419,Canada,Commercial Transportation,452,1996,1,January,1,Northern Plains
1996-01-01,Westhope,North Dakota,3419,Canada,Personal Transportation,2567,1996,1,January,1,Northern Plains
1996-01-01,Whitetail,Montana,3312,Canada,Commercial Transportation,7,1996,1,January,1,Northern Plains
1996-01-01,Whitetail,Montana,3312,Canada,Personal Transportation,654,1996,1,January,1,Northern Plains
1996-01-01,Whitlash,Montana,3321,Canada,Commercial Transportation,86,1996,1,January,1,Northern Plains
1996-01-01,Whitlash,Montana,3321,Canada,Personal Transportation,186,1996,1,January,1,Northern Plains
1996-02-01,Alcan,Alaska,3104,Canada,Commercial Transportation,385,1996,2,February,1,Alaska
1996-02-01,Alcan,Alaska,3104,Canada,Personal Transportation,2776,1996,2,February,1,Alaska
1996-02-01,Alexandria Bay,New York,708,Canada,Commercial Transportation,15461,1996,2,February,1,Northeast
1996-02-01,Alexandria Bay,New York,708,Canada,Personal Transportation,123864,1996,2,February,1,Northeast
1996-02-01,Alexandria Bay,New York,708,Canada,Public Transportation,3521,1996,2,February,1,Northeast
1996-02-01,Ambrose,North Dakota,3410,Canada,Commercial Transportation,34,1996,2,February,1,Northern Plains
1996-02-01,Ambrose,North Dakota,3410,Canada,Personal Transportation,1825,1996,2,February,1,Northern Plains
1996-02-01,Andrade,California,2502,Mexico,Commercial Transportation,801,1996,2,February,1,Southwest
1996-02-01,Andrade,California,2502,Mexico,Personal Transportation,466397,1996,2,February,1,Southwest
1996-02-01,Andrade,California,2502,Mexico,Public Transportation,594,1996,2,February,1,Southwest
1996-02-01,Antler,North Dakota,3413,Canada,Commercial Transportation,57,1996,2,February,1,Northern Plains
1996-02-01,Antler,North Dakota,3413,Canada,Personal Transportation,2220,1996,2,February,1,Northern Plains
1996-02-01,Antler,North Dakota,3413,Canada,Public Transportation,37,1996,2,February,1,Northern Plains
1996-02-01,Baudette,Minnesota,3424,Canada,Commercial Transportation,1153,1996,2,February,1,Great Lakes
1996-02-01,Baudette,Minnesota,3424,Canada,Personal Transportation,42358,1996,2,February,1,Great Lakes
1996-02-01,Baudette,Minnesota,3424,Canada,Public Transportation,668,1996,2,February,1,Great Lakes
1996-02-01,Baudette,Minnesota,3424,Canada,Rail Transportation,432,1996,2,February,1,Great Lakes
1996-02-01,Beecher Falls,Vermont,206,Canada,Commercial Transportation,2070,1996,2,February,1,Northeast
1996-02-01,Beecher Falls,Vermont,206,Canada,Personal Transportation,19380,1996,2,February,1,Northeast
1996-02-01,Beecher Falls,Vermont,206,Canada,Public Transportation,69,1996,2,February,1,Northeast
1996-02-01,Blaine,Washington,3004,Canada,Commercial Transportation,54763,1996,2,February,1,Pacific Northwest
1996-02-01,Blaine,Washington,3004,Canada,Personal Transportation,1179667,1996,2,February,1,Pacific Northwest
1996-02-01,Blaine,Washington,3004,Canada,Public Transportation,21254,1996,2,February,1,Pacific Northwest
1996-02-01,Blaine,Washington,3004,Canada,Rail Transportation,6047,1996,2,February,1,Pacific Northwest
1996-02-01,Boundary,Washington,3015,Canada,Personal Transportation,13501,1996,2,February,1,Pacific Northwest
1996-02-01,Bridgewater,Maine,127,Canada,Commercial Transportation,762,1996,2,February,1,Northeast
1996-02-01,Bridgewater,Maine,127,Canada,Personal Transportation,40764,1996,2,February,1,Northeast
1996-02-01,Brownsville,Texas,2301,Mexico,Commercial Transportation,36949,1996,2,February,1,South
1996-02-01,Brownsville,Texas,2301,Mexico,Personal Transportation,1919868,1996,2,February,1,South
1996-02-01,Brownsville,Texas,2301,Mexico,Public Transportation,8757,1996,2,February,1,South
1996-02-01,Brownsville,Texas,2301,Mexico,Rail Transportation,4672,1996,2,February,1,South
1996-02-01,Buffalo Niagara Falls,New York,901,Canada,Commercial Transportation,79125,1996,2,February,1,Northeast
1996-02-01,Buffalo Niagara Falls,New York,901,Canada,Personal Transportation,1347351,1996,2,February,1,Northeast
1996-02-01,Buffalo Niagara Falls,New York,901,Canada,Public Transportation,53185,1996,2,February,1,Northeast
1996-02-01,Buffalo Niagara Falls,New York,901,Canada,Rail Transportation,1930,1996,2,February,1,Northeast
1996-02-01,Calais,Maine,115,Canada,Commercial Transportation,16864,1996,2,February,1,Northeast
1996-02-01,Calais,Maine,115,Canada,Personal Transportation,337136,1996,2,February,1,Northeast
1996-02-01,Calais,Maine,115,Canada,Public Transportation,227,1996,2,February,1,Northeast
1996-02-01,Calais,Maine,115,Canada,Rail Transportation,390,1996,2,February,1,Northeast
1996-02-01,Calexico,California,2503,Mexico,Commercial Transportation,29326,1996,2,February,1,Southwest
1996-02-01,Calexico,California,2503,Mexico,Personal Transportation,2763289,1996,2,February,1,Southwest
1996-02-01,Calexico,California,2503,Mexico,Public Transportation,1320,1996,2,February,1,Southwest
1996-02-01,Calexico,California,2503,Mexico,Rail Transportation,592,1996,2,February,1,Southwest
1996-02-01,Carbury,North Dakota,3421,Canada,Commercial Transportation,133,1996,2,February,1,Northern Plains
1996-02-01,Carbury,North Dakota,3421,Canada,Personal Transportation,3607,1996,2,February,1,Northern Plains
1996-02-01,Carbury,North Dakota,3421,Canada,Public Transportation,358,1996,2,February,1,Northern Plains
1996-02-01,Champlain Rouses Point,New York,712,Canada,Commercial Transportation,23142,1996,2,February,1,Northeast
1996-02-01,Champlain Rouses Point,New York,712,Canada,Personal Transportation,212956,1996,2,February,1,Northeast
1996-02-01,Champlain Rouses Point,New York,712,Canada,Public Transportation,11845,1996,2,February,1,Northeast
1996-02-01,Champlain Rouses Point,New York,712,Canada,Rail Transportation,1990,1996,2,February,1,Northeast
1996-02-01,Columbus,New Mexico,2406,Mexico,Commercial Transportation,253,1996,2,February,1,Southwest
1996-02-01,Columbus,New Mexico,2406,Mexico,Personal Transportation,81317,1996,2,February,1,Southwest
1996-02-01,Dalton Cache,Alaska,3106,Canada,Commercial Transportation,96,1996,2,February,1,Alaska
1996-02-01,Dalton Cache,Alaska,3106,Canada,Personal Transportation,1407,1996,2,February,1,Alaska
1996-02-01,Dalton Cache,Alaska,3106,Canada,Public Transportation,286,1996,2,February,1,Alaska
1996-02-01,Danville,Washington,3012,Canada,Commercial Transportation,245,1996,2,February,1,Pacific Northwest
1996-02-01,Danville,Washington,3012,Canada,Personal Transportation,21867,1996,2,February,1,Pacific Northwest
1996-02-01,Danville,Washington,3012,Canada,Public Transportation,35,1996,2,February,1,Pacific Northwest
1996-02-01,Danville,Washington,3012,Canada,Rail Transportation,20,1996,2,February,1,Pacific Northwest
1996-02-01,Del Bonita,Montana,3322,Canada,Commercial Transportation,90,1996,2,February,1,Northern Plains
1996-02-01,Del Bonita,Montana,3322,Canada,Personal Transportation,6540,1996,2,February,1,Northern Plains
1996-02-01,Del Rio,Texas,2302,Mexico,Commercial Transportation,5621,1996,2,February,1,South
1996-02-01,Del Rio,Texas,2302,Mexico,Personal Transportation,529681,1996,2,February,1,South
1996-02-01,Del Rio,Texas,2302,Mexico,Public Transportation,1120,1996,2,February,1,South
1996-02-01,Derby Line,Vermont,209,Canada,Commercial Transportation,12902,1996,2,February,1,Northeast
1996-02-01,Derby Line,Vermont,209,Canada,Personal Transportation,143903,1996,2,February,1,Northeast
1996-02-01,Derby Line,Vermont,209,Canada,Public Transportation,7397,1996,2,February,1,Northeast
1996-02-01,Derby Line,Vermont,209,Canada,Rail Transportation,601,1996,2,February,1,Northeast
1996-02-01,Detroit,Michigan,3801,Canada,Commercial Transportation,109917,1996,2,February,1,Great Lakes
1996-02-01,Detroit,Michigan,3801,Canada,Personal Transportation,2402542,1996,2,February,1,Great Lakes
1996-02-01,Detroit,Michigan,3801,Canada,Public Transportation,46490,1996,2,February,1,Great Lakes
1996-02-01,Detroit,Michigan,3801,Canada,Rail Transportation,1356,1996,2,February,1,Great Lakes
1996-02-01,Douglas,Arizona,2601,Mexico,Commercial Transportation,4315,1996,2,February,1,Southwest
1996-02-01,Douglas,Arizona,2601,Mexico,Personal Transportation,532553,1996,2,February,1,Southwest
1996-02-01,Douglas,Arizona,2601,Mexico,Public Transportation,540,1996,2,February,1,Southwest
1996-02-01,Dunseith,North Dakota,3422,Canada,Commercial Transportation,3304,1996,2,February,1,Northern Plains
1996-02-01,Dunseith,North Dakota,3422,Canada,Personal Transportation,11344,1996,2,February,1,Northern Plains
1996-02-01,Dunseith,North Dakota,3422,Canada,Public Transportation,730,1996,2,February,1,Northern Plains
1996-02-01,Eagle Pass,Texas,2303,Mexico,Commercial Transportation,8555,1996,2,February,1,South
1996-02-01,Eagle Pass,Texas,2303,Mexico,Personal Transportation,741211,1996,2,February,1,South
1996-02-01,Eagle Pass,Texas,2303,Mexico,Public Transportation,718,1996,2,February,1,South
1996-02-01,Eagle Pass,Texas,2303,Mexico,Rail Transportation,4616,1996,2,February,1,South
1996-02-01,Eastport,Idaho,3302,Canada,Commercial Transportation,6760,1996,2,February,1,Pacific Northwest
1996-02-01,Eastport,Idaho,3302,Canada,Personal Transportation,11905,1996,2,February,1,Pacific Northwest
1996-02-01,Eastport,Idaho,3302,Canada,Public Transportation,590,1996,2,February,1,Pacific Northwest
1996-02-01,Eastport,Idaho,3302,Canada,Rail Transportation,2031,1996,2,February,1,Pacific Northwest
1996-02-01,El Paso,Texas,2402,Mexico,Commercial Transportation,92497,1996,2,February,1,South
1996-02-01,El Paso,Texas,2402,Mexico,Personal Transportation,4423492,1996,2,February,1,South
1996-02-01,El Paso,Texas,2402,Mexico,Public Transportation,6348,1996,2,February,1,South
1996-02-01,El Paso,Texas,2402,Mexico,Rail Transportation,1844,1996,2,February,1,South
1996-02-01,Ferry,Washington,3013,Canada,Commercial Transportation,284,1996,2,February,1,Pacific Northwest
1996-02-01,Ferry,Washington,3013,Canada,Personal Transportation,2233,1996,2,February,1,Pacific Northwest
1996-02-01,Ferry,Washington,3013,Canada,Public Transportation,124,1996,2,February,1,Pacific Northwest
1996-02-01,Fort Fairfield,Maine,107,Canada,Commercial Transportation,1202,1996,2,February,1,Northeast
1996-02-01,Fort Fairfield,Maine,107,Canada,Personal Transportation,58279,1996,2,February,1,Northeast
1996-02-01,Fort Fairfield,Maine,107,Canada,Public Transportation,136,1996,2,February,1,Northeast
1996-02-01,Fort Kent,Maine,110,Canada,Commercial Transportation,1565,1996,2,February,1,Northeast
1996-02-01,Fort Kent,Maine,110,Canada,Personal Transportation,76333,1996,2,February,1,Northeast
1996-02-01,Fort Kent,Maine,110,Canada,Public Transportation,15,1996,2,February,1,Northeast
1996-02-01,Fortuna,North Dakota,3417,Canada,Commercial Transportation,622,1996,2,February,1,Northern Plains
1996-02-01,Fortuna,North Dakota,3417,Canada,Personal Transportation,3301,1996,2,February,1,Northern Plains
1996-02-01,Fortuna,North Dakota,3417,Canada,Public Transportation,840,1996,2,February,1,Northern Plains
1996-02-01,Frontier,Washington,3020,Canada,Commercial Transportation,1515,1996,2,February,1,Pacific Northwest
1996-02-01,Frontier,Washington,3020,Canada,Personal Transportation,15118,1996,2,February,1,Pacific Northwest
1996-02-01,Frontier,Washington,3020,Canada,Public Transportation,1425,1996,2,February,1,Pacific Northwest
1996-02-01,Frontier,Washington,3020,Canada,Rail Transportation,84,1996,2,February,1,Pacific Northwest
1996-02-01,Grand Portage,Minnesota,3613,Canada,Commercial Transportation,4922,1996,2,February,1,Great Lakes
1996-02-01,Grand Portage,Minnesota,3613,Canada,Personal Transportation,32588,1996,2,February,1,Great Lakes
1996-02-01,Grand Portage,Minnesota,3613,Canada,Public Transportation,3471,1996,2,February,1,Great Lakes
1996-02-01,Hannah,North Dakota,3408,Canada,Commercial Transportation,13,1996,2,February,1,Northern Plains
1996-02-01,Hannah,North Dakota,3408,Canada,Personal Transportation,1218,1996,2,February,1,Northern Plains
1996-02-01,Hansboro,North Dakota,3415,Canada,Commercial Transportation,116,1996,2,February,1,Northern Plains
1996-02-01,Hansboro,North Dakota,3415,Canada,Personal Transportation,2158,1996,2,February,1,Northern Plains
1996-02-01,Hansboro,North Dakota,3415,Canada,Public Transportation,361,1996,2,February,1,Northern Plains
1996-02-01,Hidalgo,Texas,2305,Mexico,Commercial Transportation,35086,1996,2,February,1,South
1996-02-01,Hidalgo,Texas,2305,Mexico,Personal Transportation,2293510,1996,2,February,1,South
1996-02-01,Hidalgo,Texas,2305,Mexico,Public Transportation,62877,1996,2,February,1,South
1996-02-01,Highgate Springs,Vermont,212,Canada,Commercial Transportation,7900,1996,2,February,1,Northeast
1996-02-01,Highgate Springs,Vermont,212,Canada,Personal Transportation,66493,1996,2,February,1,Northeast
1996-02-01,Highgate Springs,Vermont,212,Canada,Public Transportation,4999,1996,2,February,1,Northeast
1996-02-01,Highgate Springs,Vermont,212,Canada,Rail Transportation,87,1996,2,February,1,Northeast
1996-02-01,Houlton,Maine,106,Canada,Commercial Transportation,10298,1996,2,February,1,Northeast
1996-02-01,Houlton,Maine,106,Canada,Personal Transportation,98117,1996,2,February,1,Northeast
1996-02-01,Houlton,Maine,106,Canada,Public Transportation,712,1996,2,February,1,Northeast
1996-02-01,International Falls,Minnesota,3604,Canada,Commercial Transportation,3640,1996,2,February,1,Great Lakes
1996-02-01,International Falls,Minnesota,3604,Canada,Personal Transportation,110974,1996,2,February,1,Great Lakes
1996-02-01,International Falls,Minnesota,3604,Canada,Public Transportation,1094,1996,2,February,1,Great Lakes
1996-02-01,International Falls,Minnesota,3604,Canada,Rail Transportation,1164,1996,2,February,1,Great Lakes
1996-02-01,Jackman,Maine,104,Canada,Commercial Transportation,12954,1996,2,February,1,Northeast
1996-02-01,Jackman,Maine,104,Canada,Personal Transportation,36217,1996,2,February,1,Northeast
1996-02-01,Jackman,Maine,104,Canada,Public Transportation,1476,1996,2,February,1,Northeast
1996-02-01,Jackman,Maine,104,Canada,Rail Transportation,1589,1996,2,February,1,Northeast
1996-02-01,Kenneth G Ward,Washington,3023,Canada,Commercial Transportation,2071,1996,2,February,1,Pacific Northwest
1996-02-01,Kenneth G Ward,Washington,3023,Canada,Personal Transportation,173399,1996,2,February,1,Pacific Northwest
1996-02-01,Kenneth G Ward,Washington,3023,Canada,Public Transportation,1120,1996,2,February,1,Pacific Northwest
1996-02-01,Laredo,Texas,2304,Mexico,Commercial Transportation,141094,1996,2,February,1,South
1996-02-01,Laredo,Texas,2304,Mexico,Personal Transportation,2346712,1996,2,February,1,South
1996-02-01,Laredo,Texas,2304,Mexico,Public Transportation,19367,1996,2,February,1,South
1996-02-01,Laredo,Texas,2304,Mexico,Rail Transportation,11242,1996,2,February,1,South
1996-02-01,Laurier,Washington,3016,Canada,Commercial Transportation,1076,1996,2,February,1,Pacific Northwest
1996-02-01,Laurier,Washington,3016,Canada,Personal Transportation,13520,1996,2,February,1,Pacific Northwest
1996-02-01,Laurier,Washington,3016,Canada,Public Transportation,238,1996,2,February,1,Pacific Northwest
1996-02-01,Laurier,Washington,3016,Canada,Rail Transportation,80,1996,2,February,1,Pacific Northwest
1996-02-01,Limestone,Maine,118,Canada,Commercial Transportation,246,1996,2,February,1,Northeast
1996-02-01,Limestone,Maine,118,Canada,Personal Transportation,10608,1996,2,February,1,Northeast
1996-02-01,Limestone,Maine,118,Canada,Public Transportation,13,1996,2,February,1,Northeast
1996-02-01,Lukeville,Arizona,2602,Mexico,Commercial Transportation,293,1996,2,February,1,Southwest
1996-02-01,Lukeville,Arizona,2602,Mexico,Personal Transportation,96157,1996,2,February,1,Southwest
